"cartodb_id","the_geom","the_geom_webmercator","uid","pubdate","volcano_name","country_name","description","sources"
1539,"0101000020E6100000F853E3A59B3C64C04C37894160B54B40","0101000020110F0000A49F475AE42F71C1C921C964C5645C41","55.417_-161.894_2020-03-04T02:10:50Z","2020-03-04T02:10:50Z","Pavlof","United States","\nAVO reported that seismic activity at Pavlof had decreased during the past several weeks, and no eruptive activity or summit emissions had been observed since minor steaming in late February. AVO lowered the Volcano Alert Level to Normal and the Aviation Color Code to Green on 3 March.\n"," US Geological Survey Alaska Volcano Observatory (AVO)\n"
1540,"0101000020E61000000AD7A3703DF26540A4703D0AD7A343C0","0101000020110F0000D329FAAF92A372416BC7A0B9402A52C1","-39.280_175.570_2020-03-04T02:10:50Z","2020-03-04T02:10:50Z","Ruapehu","New Zealand","\nGeoNet reported that a period of increased seismicity was detected at Ruapehu during 22-23 February. The series of volcanic earthquakes began with the largest event, a M 1.3, which was followed by smaller events. The data showed that the seismicity originated from a source 3 km below the summit. The amplitude of the volcanic tremor declined during 24-28 February and then again increased around 29 February-1 March. \n  \nIn response to the 22-23 February sequence, volcanologists collected lake water samples and measured gas emissions the week after. The temperature of the lake water suggested slow heating from 24 to 30 degrees Celsius. They observed upwelling of gray sediment and sulfur slicks on the surface of the water. Carbon dioxide and sulfur gas emissions had increased since last measured on 7 February. GeoNet noted that gas-flux and the increased seismicity remained within the normal ranges for Ruapehu; the Volcanic Alert Level remained at 1 (minor volcanic unrest) and the Aviation Color Code remained at Green.\n\n"," GeoNet \n"
1541,"0101000020E6100000022B8716D9F651C06DE7FBA9F1922FC0","0101000020110F0000797D98299B835EC15A63FA4065293BC1","-15.787_-71.857_2020-03-04T02:10:50Z","2020-03-04T02:10:50Z","Sabancaya","Peru","\nInstituto Geofísico del Perú (IGP) reported that a daily average of 18 low- to medium-intensity explosions occurred at Sabancaya during 24 February-1 March. Gas-and-ash plumes rose as high as 2 km above the summit and drifted W, SW, and S. There was one thermal anomaly identified in satellite data, originating from the lava dome in the summit crater. On 26, 27, and 28 February at 1552, 1420, and 1300, respectively, lahars descended the Huayuray-Pinchollo drainage on the N flank. The lahars were small to moderate in size and blocked the Chivay-Cabanaconde road in the district of Cabanaconde. The Alert Level remained at Orange (the second highest level on a four-color scale) and the public were warned to stay outside of a 12-km radius.\n"," Instituto Geofísico del Perú (IGP)\n"
1542,"0101000020E6100000C3F5285C8F726640D7A3703D0AF74940","0101000020110F0000CCA981228E1073413BAC1C9C65E45941","51.930_179.580_2020-03-04T02:10:50Z","2020-03-04T02:10:50Z","Semisopochnoi","United States","\nNo signs of eruptive activity at Semisopochnoi were detected in infrasound and satellite data over the previous several weeks, prompting AVO to lower the Aviation Color Code to Yellow and the Volcano Alert Level to Advisory on 26 February. A robust steam plume rose from the main vent that same day. Short bursts of tremor and earthquakes persisted during 26 February-3 March.\n"," US Geological Survey Alaska Volcano Observatory (AVO)\n"
1543,"0101000020E6100000EC51B81E852B6440DD24068195534C40","0101000020110F0000C5E98C10612171412AF92EC84C555D41","56.653_161.360_2020-03-04T02:10:50Z","2020-03-04T02:10:50Z","Sheveluch","Russia","\nKVERT reported that a thermal anomaly over Sheveluch was identified in satellite images during 21-28 February. The Aviation Color Code remained at Orange (the second highest level on a four-color scale).\n"," Kamchatkan Volcanic Eruption Response Team (KVERT)\n"
1544,"0101000020E6100000022B8716D936604017D9CEF753A33D40","0101000020110F00002464B80DA28A6B411451883C27604A41","29.638_129.714_2020-03-04T02:10:50Z","2020-03-04T02:10:50Z","Suwanosejima","Japan","\nJMA reported that during 21-28 February incandescence from Suwanosejima?s Ontake Crater was visible nightly. Occasional eruptive events and two explosions were recorded; ash plumes rose as high as 1.2 km above the crater rim. Blocks were ejected onto the flanks during 23-24 February. The Alert Level remained at 2 (on a 5-level scale).\n"," Japan Meteorological Agency (JMA) \n"
1545,"0101000020E6100000643BDF4F8D3F5E401B2FDD2406012C40","0101000020110F00003C1EC9E499B06941517B01012E063841","14.002_120.993_2020-03-04T02:10:50Z","2020-03-04T02:10:50Z","Taal","Philippines","\nPHIVOLCS reported that during 26 February-2 March steam plumes rose 50-300 m above the vent and drifted SW and NE. According to the Disaster Response Operations Monitoring and Information Center (DROMIC) there were a total of 4,314 people in 12 evacuation centers, and an additional 132,931 people were staying at other locations as of 3 March. The Alert Level remained at 2 (on a scale of 0-5) and PHIVOLCS recommended no entry onto Volcano Island, the area defined as the Permanent Danger Zone.\n"," Disaster Response Operations Monitoring and Information Center (DROMIC),Philippine Institute of Volcanology and Seismology (PHIVOLCS) \n"
1546,"0101000020E61000009A999999990952C04E621058396444C0","0101000020110F00008CE0AF5075A35EC1949980ADA8FF52C1","-40.783_-72.150_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Antillanca Volcanic Complex","Chile","\nOn 11 March SERNAGEOMIN raised the Alert Level for the Antillanca Volcanic Complex to Yellow because of increased seismicity near Casablanca stratovolcano. Volcano-tectonic (VT) earthquakes began to be recorded in August 2019 and were located about 6.3 km NE of the stratovolcano. During 31 January-1 February a total of 131 VT events were located to the W and NW; the two largest events were M 3.1 and 3.2. A swarm of 73 VT events were detected on 9 March with epicenters located 2.4 km NNW and a maximum local magnitude of 1.8. \n"," Servicio Geológico Minero Argentino (SEGEMAR),Servicio Nacional de Geología y Minería (SERNAGEOMIN)\n"
1547,"0101000020E61000009CC420B072C85E406DE7FBA9F1D22440","0101000020110F0000859B4AF1DD246A41343CA913B3C83141","10.412_123.132_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Kanlaon","Philippines","\nPHIVOLCS reported that ground-deformation data at Kanlaon indicated long-term slow inflation of the volcano since 2017, slow inflation of the lower flanks since May 2019, and notable inflation of the upper flanks beginning near the end of January 2020. The seismic network recorded a total of 80 volcanic earthquakes since 9 March; 77 of them were low-frequency events associated with magmatic fluids. The deformation and seismic data both indicated unrest; PHIVOLCS raised the Alert Level to 1 (on a scale of 0-5) on 11 March and reminded the public to remain outside of the 4-km-radius Permanent Danger Zone. During 12-17 March there were between two and eight volcanic earthquakes recorded daily. \n"," Philippine Institute of Volcanology and Seismology (PHIVOLCS) \n"
1567,"0101000020E610000077BE9F1A2F21624052B81E85EB5110C0","0101000020110F0000C8D18E9F84CB6E416666A16A9FBE1BC1","-4.080_145.037_2020-03-25T03:56:51Z","2020-03-25T03:56:51Z","Manam","Papua New Guinea","\nThe Darwin VAAC reported that during 20-21 March ash plumes from Manam rose to an altitude of 3 km (10,000 ft) a.s.l. and drifted E, based on satellite data and weather models. \n"," Darwin Volcanic Ash Advisory Centre (VAAC)\n"
1550,"0101000020E6100000F0A7C64B37F95F404A0C022B8716FB3F","0101000020110F00000A9493DEB4276B41106F73A15A020741","1.693_127.894_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Dukono","Indonesia","\nBased on satellite and wind model data, the Darwin VAAC reported that during 11-17 March ash plumes from Dukono rose to 2.1 km (7,000 ft) a.s.l. and drifted in multiple directions. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to remain outside of the 2-km exclusion zone.\n"," Darwin Volcanic Ash Advisory Centre (VAAC)\n"
1551,"0101000020E61000009CC420B0728063402B8716D9CE574940","0101000020110F0000B90096701690704104B889650C0C5941","50.686_156.014_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Ebeko","Russia","\nVolcanologists in Severo-Kurilsk (Paramushir Island), about 7 km E of Ebeko, observed explosions on 8 March that sent ash plumes up to 2.5 km (8,200 ft) a.s.l. Ash plumes drifted NE. The Aviation Color Code remained at Orange (the second highest level on a four-color scale).\n"," Kamchatkan Volcanic Eruption Response Team (KVERT)\n"
1552,"0101000020E6100000B81E85EB51E85F40022B8716D9CEF73F","0101000020110F000070AC84535B196B41E8F26F34F0380441","1.488_127.630_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Ibu","Indonesia","\nThe Darwin VAAC reported that on 17 March multiple discrete ash plumes from Ibu rose to 2.1 km (7,000 ft) a.s.l. and drifted SW based on satellite images and weather models. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to stay at least 2 km away from the active crater, and 3.5 km away on the N side.\n"," Darwin Volcanic Ash Advisory Centre (VAAC),Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG, also known as CVGHM)\n"
1553,"0101000020E6100000894160E5D012624077BE9F1A2FDD0CC0","0101000020110F00004C3A1DD11CB36E4109E26AB9C98718C1","-3.608_144.588_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Kadovar","Papua New Guinea","\nBased on satellite and wind model data, the Darwin VAAC reported that during 13-15 March ash plumes from Kadovar rose to an altitude of 1.5 km (5,000 ft) a.s.l. and drifted SE.\n"," Darwin Volcanic Ash Advisory Centre (VAAC)\n"
1554,"0101000020E610000037894160E5505940F4FDD478E926FBBF","0101000020110F00003B554D1D3A80654131D4E969461007C1","-1.697_101.264_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Kerinci","Indonesia","\nPVMBG reported that at 1633 on 14 March a brown ash emission rose 500 m above Kerinci?s summit and drifted WNW. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to remain outside of the 3-km exclusion zone.\n"," Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG, also known as CVGHM)\n"
1555,"0101000020E6100000068195438B146440BA490C022B074C40","0101000020110F0000547E3D9ADD0D714167218EF028E05C41","56.056_160.642_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Klyuchevskoy","Russia","\nKVERT reported that Strombolian activity at Klyuchevskoy was visible during 6-13 March, and the number of hot avalanches descending the flanks in all directions significantly increased. A bright thermal anomaly was identified daily in satellite images, and gas-and-steam plume containing some ash drifted 135 km E, NE, and N during 8-9 and 12 March. The Aviation Color Code remained at Orange.\n"," Kamchatkan Volcanic Eruption Response Team (KVERT)\n"
1556,"0101000020E6100000DBF97E6ABCD452C0C520B07268911340","0101000020110F00003DD0C45481FC5FC121B9D9A1ABA32041","4.892_-75.324_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Nevado del Ruiz","Colombia","\nServicio Geológico Colombiano (SGC) reported that three gas-and-ash emissions from Nevado del Ruiz recorded on 10 March (at 0742, 1029, and 1055) rose 345-700 m above the summit and drifted SW, S, and SE. Minor ashfall was reported around the volcano and in towns downwind. The Alert Level remained at 3 (Yellow; the second lowest level on a four-color scale).\n"," Servicio Geológico Colombiano (SGC) \n"
1557,"0101000020E6100000D578E92631D851C0C976BE9F1A6F42C0","0101000020110F0000233149A7884F5EC1C7D00DE81CDD50C1","-36.868_-71.378_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Nevados de Chillan","Chile","\nSERNAGEOMIN lowered the Alert Level for Nevados de Chillán to Yellow, the second lowest level on a four-color scale, on 5 March. ONEMI maintained an Alert Level Yellow (the middle level on a three-color scale) for the communities of Pinto, Coihueco, and San Fabián, and stated that the public should stay at least 3 km away from the crater on the SW flank and 5 km away on the ENE flank.\n"," Oficina Nacional de Emergencia-Ministerio del Interior (ONEMI) ,Servicio Nacional de Geología y Minería (SERNAGEOMIN)\n"
1558,"0101000020E61000008716D9CEF79B6140AC1C5A643B3F3B40","0101000020110F000028BA45BE3CE96D41AB661996DE104841","27.247_140.874_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Nishinoshima","Japan","\nDuring an overflight on 9 March the Japan Coast Guard (JCG) noted continuous activity from the central vent at Nishinoshima, including an ash plume rising as high as 1 km. Ejected material landed near the cone?s base. Lava from the NE side of the central vent flowed 1 km N and into the sea. Steam plumes rose along the E coast where lava entered the sea. Lava also effused from a vent on the SW flank of the cone. Discolored yellow-green water was visible offshore to the W, N, and E. Sulfur dioxide emissions had increased since 17 February measurements. The marine exclusion zone was defined as a radius of about 2.6 km from the island.\n"," Japan Coast Guard\n"
1559,"0101000020E610000037894160E59036C0CDCCCCCCCCEC4F40","0101000020110F000030F88AD0512A43C1E1761EE5C3C26141","63.850_-22.566_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Reykjanes","Iceland","\nOn 18 March IMO raised the Aviation Color Code for Reykjanes to Yellow noting that recent InSAR and GPS data indicated that during the second week of March deformation had restarted. The uplift was concentrated in the same place as that recorded in January-February, though at a slower rate. The cause of the deformation was likely an intrusion of magma at 4.5 km depth. \n  \t\nA large (M 4.6) earthquake was recorded on 12 March and located 3.5 km NE of Thorbjorn, possibly connected to the inflation. A sequence of aftershocks lasted for a few days and was characterized by eight earthquakes over M 3 and about 80 events with magnitudes between 2 and 3. Since the large event a total of 850 earthquakes were recorded in the area. \n\n"," Icelandic Met Office (IMO)\n"
1560,"0101000020E6100000DBF97E6ABC5455C0295C8FC2F5A82540","0101000020110F000012317007CE1D62C1EAB518D1A1813241","10.830_-85.324_2020-03-18T03:03:52Z","2020-03-18T03:03:52Z","Rincon de la Vieja","Costa Rica","\nOVSICORI-UNA reported a minor increase in tremor amplitude at Rincón de la Vieja beginning at 0200 on 12 March. At 1845 on 14 March an eruption was recorded by the seismic network, but weather conditions prevented visual confirmation; strong tremor was recorded during 1845-2030. Tremor levels increased at around 0300 on 15 March and stopped around 0100 on 17 March, possibly indicating a small eruption. \n"," Observatorio Vulcanologico y Sismologico de Costa Rica-Universidad Nacional (OVSICORI-UNA) \n"
